Fecha,NO,NO2,SO2,NOX,PM10,TMP,HR,PRB,VV,O3,RS,DD
2022-06-17,2.125,7.291666666666667,2.9583333333333335,10.916666666666666,44.916666666666664,30.25,32.125,1019.4166666666666,1.125,22.186735572782084,7154.0,66.61702941836869
2022-06-18,2.1666666666666665,6.958333333333333,2.125,10.416666666666666,47.75,29.708333333333332,32.916666666666664,1016.2916666666666,1.2083333333333333,21.69888027562446,7169.0,9.551584017526025
2022-06-19,2.0833333333333335,7.25,2.125,10.833333333333334,38.625,27.291666666666668,60.083333333333336,1011.0,1.4166666666666667,21.21102497846684,6705.0,198.7228205074095
2022-06-20,2.0416666666666665,6.916666666666667,2.0416666666666665,10.291666666666666,39.541666666666664,26.375,74.625,1009.8333333333334,1.2916666666666667,20.723169681309216,6332.0,176.5307835849776
2022-06-21,2.0833333333333335,7.083333333333333,2.375,10.75,45.625,27.166666666666668,70.33333333333333,1010.2083333333334,1.125,20.235314384151593,4715.0,170.15467279164926
2022-06-22,2.0833333333333335,6.625,2.0833333333333335,10.083333333333334,34.25,25.333333333333332,68.83333333333333,1010.9166666666666,2.125,19.74745908699397,7511.0,192.86073448107945
2022-06-23,2.0833333333333335,6.666666666666667,3.0,10.083333333333334,30.291666666666668,24.708333333333332,63.125,1013.0416666666666,1.9583333333333333,19.259603789836348,7734.0,208.01363032726027
2022-06-24,2.375,7.833333333333333,3.625,11.958333333333334,56.166666666666664,25.208333333333332,52.75,1014.0,1.7083333333333333,18.771748492678725,7168.0,186.12933763548324
2022-06-25,2.125,6.666666666666667,2.875,10.25,25.75,25.125,65.04166666666667,1011.2916666666666,1.5833333333333333,18.283893195521102,7628.0,182.53115587755127
2022-06-26,2.0,6.708333333333333,3.0833333333333335,10.208333333333334,23.458333333333332,24.833333333333332,70.04166666666667,1009.2916666666666,1.2916666666666667,17.79603789836348,7340.0,154.72882203804085
2022-06-27,2.125,7.083333333333333,3.75,10.541666666666666,32.125,24.75,73.70833333333333,1012.5,1.25,17.308182601205857,7361.0,90.40782066209776
2022-06-28,1.9166666666666667,5.791666666666667,2.3333333333333335,9.041666666666666,24.541666666666668,26.458333333333332,72.54166666666667,1017.5,1.2083333333333333,98.0,5812.0,112.97350460068341
2022-06-29,2.2083333333333335,7.0,2.0,10.583333333333334,32.208333333333336,26.125,72.25,1014.75,1.4583333333333333,112.0,5942.0,203.10497399850138
2022-06-30,2.0833333333333335,5.958333333333333,2.875,9.708333333333334,24.625,24.833333333333332,77.5,1011.75,1.5416666666666667,100.0,5947.0,188.29998615845602
2022-07-01,2.0,5.5,2.125,9.208333333333334,32.125,25.333333333333332,80.0,1015.75,1.375,102.0,5097.0,72.48944619976903
2022-07-02,2.0,4.208333333333333,2.0833333333333335,7.833333333333333,21.708333333333332,25.583333333333332,82.16666666666667,1017.75,1.2083333333333333,95.0,3663.0,67.8878854772452
2022-07-03,2.0,5.25,2.0416666666666665,8.541666666666666,22.166666666666668,27.458333333333332,72.79166666666667,1017.875,1.0416666666666667,123.0,5164.0,139.85816073327442
2022-07-04,2.0833333333333335,6.125,2.0,9.458333333333334,42.625,28.458333333333332,77.20833333333333,1017.0833333333334,1.1666666666666667,109.0,5198.0,151.645657856955
2022-07-05,2.0416666666666665,5.375,2.2083333333333335,8.75,48.166666666666664,27.416666666666668,80.83333333333333,1018.0,1.2083333333333333,86.0,4291.0,77.91923347960008
2022-07-06,2.0416666666666665,4.958333333333333,2.0416666666666665,8.416666666666666,44.541666666666664,27.958333333333332,83.04166666666667,1019.375,1.125,99.0,4476.0,85.15218470914982
2022-07-07,2.0833333333333335,5.75,3.0416666666666665,9.291666666666666,24.0,27.083333333333332,72.58333333333333,1022.5833333333334,1.2083333333333333,106.0,5514.0,52.52085489515725
2022-07-08,2.1666666666666665,7.083333333333333,2.9583333333333335,10.75,26.0,27.291666666666668,66.16666666666667,1023.2916666666666,1.3333333333333333,122.0,5890.0,158.86497542468226
2022-07-09,2.125,6.416666666666667,2.4166666666666665,10.333333333333334,25.416666666666668,26.75,62.916666666666664,1022.9583333333334,1.0416666666666667,122.0,5952.0,77.69488730506947
2022-07-10,2.0,6.375,2.0833333333333335,9.958333333333334,22.083333333333332,28.25,64.625,1019.4583333333334,1.1666666666666667,134.0,5819.0,134.31772281381302
2022-07-11,2.1666666666666665,6.333333333333333,2.8333333333333335,9.5,28.333333333333332,27.916666666666668,57.583333333333336,1017.0,1.0833333333333333,117.0,5709.0,56.44625364551076
2022-07-12,2.0,5.25,2.2083333333333335,7.666666666666667,23.666666666666668,28.666666666666668,49.708333333333336,1019.2083333333334,1.0416666666666667,116.0,5869.0,36.23879520960424
2022-07-13,2.0416666666666665,6.333333333333333,2.7916666666666665,9.125,23.875,29.833333333333332,42.375,1021.5833333333334,1.0833333333333333,123.0,5797.0,116.81556830979338
2022-07-14,2.5,9.083333333333334,2.875,12.958333333333334,30.041666666666668,29.541666666666668,41.416666666666664,1020.7083333333334,1.3333333333333333,142.0,5543.0,194.1888263788272
2022-07-15,2.0833333333333335,6.583333333333333,3.25,10.25,33.0,29.583333333333332,49.791666666666664,1018.125,1.125,118.0,5763.0,37.97578886286752
2022-07-16,2.125,7.041666666666667,2.3333333333333335,10.541666666666666,33.208333333333336,29.666666666666668,42.458333333333336,1017.7083333333334,1.0833333333333333,127.0,5734.0,44.19258463092867
2022-07-17,2.0416666666666665,6.333333333333333,2.8333333333333335,9.791666666666666,22.541666666666668,29.708333333333332,43.416666666666664,1019.0416666666666,1.0833333333333333,114.0,5678.0,60.93684943846524
2022-07-18,2.1666666666666665,7.208333333333333,2.2083333333333335,10.916666666666666,36.958333333333336,29.625,45.208333333333336,1019.0833333333334,1.1666666666666667,123.0,5638.0,65.51360655676557
